,,,,count,count,count,count,count,count,count,count,count,count,count,count,count,count
court_location,,,,"Center(C), 16-24 ft.","Center(C), 24+ ft.","Center(C), 8-16 ft.","Center(C), Less Than 8 ft.","Left Side Center(LC), 16-24 ft.","Left Side Center(LC), 24+ ft.","Left Side(L), 16-24 ft.","Left Side(L), 24+ ft.","Left Side(L), 8-16 ft.","Right Side Center(RC), 16-24 ft.","Right Side Center(RC), 24+ ft.","Right Side(R), 16-24 ft.","Right Side(R), 24+ ft.","Right Side(R), 8-16 ft."
index,player_id,team_id,of_def_flag,,,,,,,,,,,,,,
7129,CJ Miles,Indiana Pacers,of,0.0,0.0,0.0,0.0,7143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,CJ Miles,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,13783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7131,CJ Miles,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,15015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7132,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14111.0
7133,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13628.0
7134,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889.0,0.0,0.0
7135,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5360.0,0.0,0.0
7136,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529.0,0.0
7137,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875.0,0.0
7138,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12704.0,0.0,0.0,0.0,0.0,0.0
7139,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14362.0,0.0,0.0,0.0,0.0,0.0
7140,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,6456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7141,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,6222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7142,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5460.0,0.0,0.0,0.0,0.0,0.0,0.0
7143,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.0,0.0,0.0,0.0,0.0,0.0,0.0
7144,,Indiana Pacers,def,0.0,0.0,0.0,10801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7145,,Indiana Pacers,of,0.0,0.0,0.0,10880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,,Indiana Pacers,def,0.0,0.0,7106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147,,Indiana Pacers,of,0.0,0.0,8313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,,Indiana Pacers,def,8219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149,,Indiana Pacers,of,9464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150,,Indiana Pacers,def,0.0,29138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151,,Indiana Pacers,of,0.0,34499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9679.0,0.0,0.0,0.0,0.0
7153,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10852.0,0.0,0.0,0.0,0.0
7154,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25942.0,0.0,0.0,0.0
7155,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29579.0,0.0,0.0,0.0
7156,,Indiana Pacers,def,0.0,0.0,0.0,0.0,10847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7157,,Indiana Pacers,of,0.0,0.0,0.0,0.0,10796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,32917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,32966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7160,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0
7161,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8467.0
7162,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4899.0,0.0,0.0
7163,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4607.0,0.0,0.0
7164,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.0,0.0
7165,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.0,0.0
7166,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8330.0,0.0,0.0,0.0,0.0,0.0
7167,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8636.0,0.0,0.0,0.0,0.0,0.0
7168,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,5882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7169,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,6803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0,0.0,0.0,0.0,0.0,0.0,0.0
7172,,Indiana Pacers,def,0.0,0.0,0.0,6507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7173,,Indiana Pacers,of,0.0,0.0,0.0,6789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7174,,Indiana Pacers,def,0.0,0.0,3698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175,,Indiana Pacers,of,0.0,0.0,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7176,,Indiana Pacers,def,5431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177,,Indiana Pacers,of,5785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,,Indiana Pacers,def,0.0,16812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7179,,Indiana Pacers,of,0.0,15976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7565.0,0.0,0.0,0.0,0.0
7181,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.0,0.0,0.0,0.0,0.0
7182,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12139.0,0.0,0.0,0.0
7183,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11866.0,0.0,0.0,0.0
7184,,Indiana Pacers,def,0.0,0.0,0.0,0.0,7873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7185,,Indiana Pacers,of,0.0,0.0,0.0,0.0,7929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7186,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,14592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,14785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7188,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9954.0
7189,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9736.0
7190,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5114.0,0.0,0.0
7191,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.0,0.0,0.0
7192,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0,0.0
7193,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.0,0.0
7194,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10261.0,0.0,0.0,0.0,0.0,0.0
7195,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10776.0,0.0,0.0,0.0,0.0,0.0
7196,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,6342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7197,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,6081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7198,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4812.0,0.0,0.0,0.0,0.0,0.0,0.0
7199,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5728.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,George Hill,Indiana Pacers,def,0.0,0.0,0.0,11419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201,George Hill,Indiana Pacers,of,0.0,0.0,0.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7202,George Hill,Indiana Pacers,def,0.0,0.0,7237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203,George Hill,Indiana Pacers,of,0.0,0.0,6802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7204,George Hill,Indiana Pacers,def,9420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7205,George Hill,Indiana Pacers,of,9260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206,George Hill,Indiana Pacers,def,0.0,35607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7207,George Hill,Indiana Pacers,of,0.0,34779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7208,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10443.0,0.0,0.0,0.0,0.0
7209,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10172.0,0.0,0.0,0.0,0.0
7210,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21087.0,0.0,0.0,0.0
7211,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20193.0,0.0,0.0,0.0
7212,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,11753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,11324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7214,George Hill,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,22479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7215,George Hill,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,23632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7216,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017.0
7217,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7990.0
7218,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
7219,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0
7220,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
7221,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
7222,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13736.0,0.0,0.0,0.0,0.0,0.0
7223,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14351.0,0.0,0.0,0.0,0.0,0.0
7224,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7225,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7226,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
7227,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,,Indiana Pacers,def,0.0,0.0,0.0,22460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229,,Indiana Pacers,of,0.0,0.0,0.0,24888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7230,,Indiana Pacers,def,0.0,0.0,16003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7231,,Indiana Pacers,of,0.0,0.0,17426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232,,Indiana Pacers,def,13798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,,Indiana Pacers,of,13584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234,,Indiana Pacers,def,0.0,22351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7235,,Indiana Pacers,of,0.0,23539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.0,0.0,0.0,0.0,0.0
7237,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,0.0,0.0,0.0,0.0
7238,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,0.0,0.0,0.0
7239,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,0.0,0.0,0.0
7240,,Indiana Pacers,def,0.0,0.0,0.0,0.0,6259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7241,,Indiana Pacers,of,0.0,0.0,0.0,0.0,6313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8651.0
7245,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.0
7246,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513.0,0.0,0.0
7247,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.0,0.0,0.0
7248,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0,0.0
7249,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0,0.0
7250,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8049.0,0.0,0.0,0.0,0.0,0.0
7251,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7839.0,0.0,0.0,0.0,0.0,0.0
7252,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7254,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215.0,0.0,0.0,0.0,0.0,0.0,0.0
7255,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,0.0,0.0,0.0,0.0,0.0,0.0
7256,,Indiana Pacers,def,0.0,0.0,0.0,7332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7257,,Indiana Pacers,of,0.0,0.0,0.0,7392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7258,,Indiana Pacers,def,0.0,0.0,4266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7259,,Indiana Pacers,of,0.0,0.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7260,,Indiana Pacers,def,3349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7261,,Indiana Pacers,of,3772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7262,,Indiana Pacers,def,0.0,8157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7263,,Indiana Pacers,of,0.0,8335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7264,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4347.0,0.0,0.0,0.0,0.0
7265,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.0,0.0,0.0,0.0,0.0
7266,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11104.0,0.0,0.0,0.0
7267,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9775.0,0.0,0.0,0.0
7268,,Indiana Pacers,def,0.0,0.0,0.0,0.0,4606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7269,,Indiana Pacers,of,0.0,0.0,0.0,0.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7270,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,10019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,9299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18672.0
7273,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21391.0
7274,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8558.0,0.0,0.0
7275,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.0,0.0,0.0
7276,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280.0,0.0
7277,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.0,0.0
7278,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17037.0,0.0,0.0,0.0,0.0,0.0
7279,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16721.0,0.0,0.0,0.0,0.0,0.0
7280,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,7429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7281,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,8303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7282,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.0,0.0,0.0,0.0,0.0,0.0,0.0
7283,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2962.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,Paul George,Indiana Pacers,def,0.0,0.0,0.0,20625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7285,Paul George,Indiana Pacers,of,0.0,0.0,0.0,20952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7286,Paul George,Indiana Pacers,def,0.0,0.0,9934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7287,Paul George,Indiana Pacers,of,0.0,0.0,10369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7288,Paul George,Indiana Pacers,def,9339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7289,Paul George,Indiana Pacers,of,9397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290,Paul George,Indiana Pacers,def,0.0,29039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7291,Paul George,Indiana Pacers,of,0.0,31260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7292,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11566.0,0.0,0.0,0.0,0.0
7293,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12833.0,0.0,0.0,0.0,0.0
7294,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20874.0,0.0,0.0,0.0
7295,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23143.0,0.0,0.0,0.0
7296,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,11135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,11473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,Paul George,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,21939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7299,Paul George,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,24940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14941.0
7301,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15550.0
7302,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,0.0,0.0
7303,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,0.0,0.0
7304,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0
7305,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0
7306,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11248.0,0.0,0.0,0.0,0.0,0.0
7307,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11986.0,0.0,0.0,0.0,0.0,0.0
7308,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7310,,Indiana Pacers,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
7311,,Indiana Pacers,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
7312,,Indiana Pacers,def,0.0,0.0,0.0,21569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7313,,Indiana Pacers,of,0.0,0.0,0.0,24466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314,,Indiana Pacers,def,0.0,0.0,14559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,,Indiana Pacers,of,0.0,0.0,15426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
