team_id,player_id,court_location,of_def_flag,count
1610612741,1626245,19.0,of,13.0
1610612741,1626245,20.0,def,20.0
1610612741,1626245,20.0,of,44.0
1610612742,1717,2.0,def,12358.0
1610612742,1717,2.0,of,12605.0
1610612742,1717,3.0,def,2597.0
1610612742,1717,3.0,of,2177.0
1610612742,1717,4.0,def,520.0
1610612742,1717,4.0,of,419.0
1610612742,1717,6.0,def,12277.0
1610612742,1717,6.0,of,11844.0
1610612742,1717,7.0,def,2923.0
1610612742,1717,7.0,of,3012.0
1610612742,1717,8.0,def,1560.0
1610612742,1717,8.0,of,1274.0
1610612742,1717,9.0,def,23920.0
1610612742,1717,9.0,of,23779.0
1610612742,1717,10.0,def,16749.0
1610612742,1717,10.0,of,16827.0
1610612742,1717,11.0,def,16077.0
1610612742,1717,11.0,of,16365.0
1610612742,1717,12.0,def,36202.0
1610612742,1717,12.0,of,36128.0
1610612742,1717,15.0,def,7639.0
1610612742,1717,15.0,of,8240.0
1610612742,1717,16.0,def,5153.0
1610612742,1717,16.0,of,5192.0
1610612742,1717,19.0,def,8694.0
1610612742,1717,19.0,of,8438.0
1610612742,1717,20.0,def,7615.0
1610612742,1717,20.0,of,8724.0
1610612742,2585,2.0,def,15526.0
1610612742,2585,2.0,of,15605.0
1610612742,2585,3.0,def,945.0
1610612742,2585,3.0,of,978.0
1610612742,2585,4.0,def,71.0
1610612742,2585,4.0,of,91.0
1610612742,2585,6.0,def,14875.0
1610612742,2585,6.0,of,14348.0
1610612742,2585,7.0,def,803.0
1610612742,2585,7.0,of,785.0
1610612742,2585,8.0,def,76.0
1610612742,2585,8.0,of,249.0
1610612742,2585,9.0,def,34179.0
1610612742,2585,9.0,of,34684.0
1610612742,2585,10.0,def,21641.0
1610612742,2585,10.0,of,21675.0
1610612742,2585,11.0,def,19088.0
1610612742,2585,11.0,of,20137.0
1610612742,2585,12.0,def,24009.0
1610612742,2585,12.0,of,26302.0
1610612742,2585,15.0,def,9887.0
1610612742,2585,15.0,of,9923.0
1610612742,2585,16.0,def,1739.0
1610612742,2585,16.0,of,1721.0
1610612742,2585,19.0,def,6845.0
1610612742,2585,19.0,of,7125.0
1610612742,2585,20.0,def,1598.0
1610612742,2585,20.0,of,2056.0
1610612742,2734,2.0,def,8847.0
1610612742,2734,2.0,of,8772.0
1610612742,2734,3.0,def,3082.0
1610612742,2734,3.0,of,2794.0
1610612742,2734,4.0,def,5296.0
1610612742,2734,4.0,of,4614.0
1610612742,2734,6.0,def,8321.0
1610612742,2734,6.0,of,8014.0
1610612742,2734,7.0,def,3176.0
1610612742,2734,7.0,of,2949.0
1610612742,2734,8.0,def,5324.0
1610612742,2734,8.0,of,5945.0
1610612742,2734,9.0,def,6996.0
1610612742,2734,9.0,of,5605.0
1610612742,2734,10.0,def,3981.0
1610612742,2734,10.0,of,3863.0
1610612742,2734,11.0,def,4221.0
1610612742,2734,11.0,of,3935.0
1610612742,2734,12.0,def,12174.0
1610612742,2734,12.0,of,12221.0
1610612742,2734,15.0,def,5268.0
1610612742,2734,15.0,of,5641.0
1610612742,2734,16.0,def,12773.0
1610612742,2734,16.0,of,12325.0
1610612742,2734,19.0,def,5264.0
1610612742,2734,19.0,of,5490.0
1610612742,2734,20.0,def,13961.0
1610612742,2734,20.0,of,14093.0
1610612742,101109,2.0,def,8891.0
1610612742,101109,2.0,of,9362.0
1610612742,101109,3.0,def,4771.0
1610612742,101109,3.0,of,4217.0
1610612742,101109,4.0,def,4646.0
1610612742,101109,4.0,of,5037.0
1610612742,101109,6.0,def,9388.0
1610612742,101109,6.0,of,9878.0
1610612742,101109,7.0,def,4312.0
1610612742,101109,7.0,of,5056.0
1610612742,101109,8.0,def,3231.0
1610612742,101109,8.0,of,3581.0
1610612742,101109,9.0,def,10666.0
1610612742,101109,9.0,of,10041.0
1610612742,101109,10.0,def,7028.0
1610612742,101109,10.0,of,6840.0
1610612742,101109,11.0,def,7534.0
1610612742,101109,11.0,of,6736.0
1610612742,101109,12.0,def,29009.0
1610612742,101109,12.0,of,28730.0
1610612742,101109,15.0,def,7332.0
1610612742,101109,15.0,of,7113.0
1610612742,101109,16.0,def,23289.0
1610612742,101109,16.0,of,22520.0
1610612742,101109,19.0,def,8354.0
1610612742,101109,19.0,of,8029.0
1610612742,101109,20.0,def,20667.0
1610612742,101109,20.0,of,20003.0
1610612742,101111,2.0,def,5050.0
1610612742,101111,2.0,of,5254.0
1610612742,101111,3.0,def,1056.0
1610612742,101111,3.0,of,978.0
1610612742,101111,4.0,def,616.0
1610612742,101111,4.0,of,1175.0
1610612742,101111,6.0,def,5098.0
1610612742,101111,6.0,of,4787.0
1610612742,101111,7.0,def,1555.0
1610612742,101111,7.0,of,1098.0
1610612742,101111,8.0,def,1393.0
1610612742,101111,8.0,of,1308.0
1610612742,101111,9.0,def,7718.0
1610612742,101111,9.0,of,8493.0
1610612742,101111,10.0,def,3996.0
1610612742,101111,10.0,of,4933.0
1610612742,101111,11.0,def,4118.0
1610612742,101111,11.0,of,4830.0
1610612742,101111,12.0,def,9778.0
1610612742,101111,12.0,of,10480.0
1610612742,101111,15.0,def,2653.0
1610612742,101111,15.0,of,2890.0
1610612742,101111,16.0,def,3834.0
1610612742,101111,16.0,of,3561.0
1610612742,101111,19.0,def,3644.0
1610612742,101111,19.0,of,3444.0
1610612742,101111,20.0,def,5532.0
1610612742,101111,20.0,of,5362.0
1610612742,101114,2.0,def,11607.0
1610612742,101114,2.0,of,10840.0
1610612742,101114,3.0,def,4091.0
1610612742,101114,3.0,of,3549.0
1610612742,101114,4.0,def,2398.0
1610612742,101114,4.0,of,1955.0
1610612742,101114,6.0,def,11286.0
1610612742,101114,6.0,of,10583.0
1610612742,101114,7.0,def,3833.0
1610612742,101114,7.0,of,3356.0
1610612742,101114,8.0,def,2544.0
1610612742,101114,8.0,of,2625.0
1610612742,101114,9.0,def,11036.0
1610612742,101114,9.0,of,10356.0
1610612742,101114,10.0,def,8993.0
1610612742,101114,10.0,of,8581.0
1610612742,101114,11.0,def,9172.0
1610612742,101114,11.0,of,8724.0
1610612742,101114,12.0,def,33270.0
1610612742,101114,12.0,of,31112.0
1610612742,101114,15.0,def,10152.0
1610612742,101114,15.0,of,8946.0
1610612742,101114,16.0,def,17867.0
1610612742,101114,16.0,of,17632.0
1610612742,101114,19.0,def,8587.0
1610612742,101114,19.0,of,8053.0
1610612742,101114,20.0,def,19511.0
1610612742,101114,20.0,of,17712.0
1610612742,200826,2.0,def,7215.0
1610612742,200826,2.0,of,7568.0
1610612742,200826,3.0,def,2377.0
1610612742,200826,3.0,of,2896.0
1610612742,200826,4.0,def,2281.0
1610612742,200826,4.0,of,2284.0
1610612742,200826,6.0,def,7080.0
1610612742,200826,6.0,of,8125.0
1610612742,200826,7.0,def,2463.0
1610612742,200826,7.0,of,2637.0
1610612742,200826,8.0,def,2300.0
1610612742,200826,8.0,of,2528.0
1610612742,200826,9.0,def,6097.0
1610612742,200826,9.0,of,6382.0
1610612742,200826,10.0,def,5384.0
1610612742,200826,10.0,of,5212.0
1610612742,200826,11.0,def,5719.0
1610612742,200826,11.0,of,5394.0
1610612742,200826,12.0,def,23555.0
1610612742,200826,12.0,of,25424.0
1610612742,200826,15.0,def,5386.0
1610612742,200826,15.0,of,5326.0
1610612742,200826,16.0,def,12130.0
1610612742,200826,16.0,of,13992.0
1610612742,200826,19.0,def,5473.0
1610612742,200826,19.0,of,6592.0
1610612742,200826,20.0,def,13086.0
1610612742,200826,20.0,of,15301.0
1610612742,201580,2.0,def,4357.0
1610612742,201580,2.0,of,4358.0
1610612742,201580,3.0,def,96.0
1610612742,201580,3.0,of,168.0
1610612742,201580,4.0,of,23.0
1610612742,201580,6.0,def,3788.0
1610612742,201580,6.0,of,4298.0
1610612742,201580,7.0,def,175.0
1610612742,201580,7.0,of,143.0
1610612742,201580,8.0,of,24.0
1610612742,201580,9.0,def,9446.0
1610612742,201580,9.0,of,10822.0
1610612742,201580,10.0,def,6338.0
1610612742,201580,10.0,of,5747.0
1610612742,201580,11.0,def,4354.0
1610612742,201580,11.0,of,3282.0
1610612742,201580,12.0,def,5291.0
1610612742,201580,12.0,of,5741.0
1610612742,201580,15.0,def,1799.0
1610612742,201580,15.0,of,2058.0
1610612742,201580,16.0,def,433.0
1610612742,201580,16.0,of,421.0
1610612742,201580,19.0,def,1087.0
1610612742,201580,19.0,of,1014.0
1610612742,201580,20.0,def,544.0
1610612742,201580,20.0,of,515.0
1610612742,202083,2.0,def,14696.0
1610612742,202083,2.0,of,14176.0
1610612742,202083,3.0,def,7538.0
1610612742,202083,3.0,of,6837.0
1610612742,202083,4.0,def,6020.0
1610612742,202083,4.0,of,5710.0
1610612742,202083,6.0,def,13583.0
1610612742,202083,6.0,of,11540.0
1610612742,202083,7.0,def,6494.0
1610612742,202083,7.0,of,6151.0
1610612742,202083,8.0,def,6661.0
1610612742,202083,8.0,of,6670.0
1610612742,202083,9.0,def,11746.0
1610612742,202083,9.0,of,11018.0
1610612742,202083,10.0,def,7530.0
1610612742,202083,10.0,of,7059.0
1610612742,202083,11.0,def,7844.0
1610612742,202083,11.0,of,7553.0
1610612742,202083,12.0,def,20232.0
1610612742,202083,12.0,of,19933.0
1610612742,202083,15.0,def,9433.0
1610612742,202083,15.0,of,10255.0
1610612742,202083,16.0,def,21210.0
1610612742,202083,16.0,of,20217.0
1610612742,202083,19.0,def,9005.0
1610612742,202083,19.0,of,9111.0
1610612742,202083,20.0,def,24373.0
1610612742,202083,20.0,of,22984.0
1610612742,202379,2.0,def,3992.0
1610612742,202379,2.0,of,2053.0
1610612742,202379,3.0,def,636.0
1610612742,202379,3.0,of,598.0
1610612742,202379,4.0,def,838.0
1610612742,202379,4.0,of,818.0
1610612742,202379,6.0,def,3831.0
1610612742,202379,6.0,of,2559.0
1610612742,202379,7.0,def,966.0
1610612742,202379,7.0,of,670.0
1610612742,202379,8.0,def,1616.0
1610612742,202379,8.0,of,1034.0
1610612742,202379,9.0,def,5057.0
1610612742,202379,9.0,of,3666.0
1610612742,202379,10.0,def,2861.0
1610612742,202379,10.0,of,2225.0
1610612742,202379,11.0,def,2225.0
1610612742,202379,11.0,of,1796.0
1610612742,202379,12.0,def,3817.0
1610612742,202379,12.0,of,2721.0
1610612742,202379,15.0,def,1818.0
1610612742,202379,15.0,of,1297.0
1610612742,202379,16.0,def,1509.0
1610612742,202379,16.0,of,1333.0
1610612742,202379,19.0,def,1542.0
1610612742,202379,19.0,of,1173.0
1610612742,202379,20.0,def,2346.0
1610612742,202379,20.0,of,1231.0
1610612742,202718,2.0,def,10732.0
1610612742,202718,2.0,of,12227.0
1610612742,202718,3.0,def,2959.0
1610612742,202718,3.0,of,3321.0
1610612742,202718,4.0,def,4437.0
1610612742,202718,4.0,of,5277.0
1610612742,202718,6.0,def,9655.0
1610612742,202718,6.0,of,12389.0
1610612742,202718,7.0,def,3541.0
1610612742,202718,7.0,of,3550.0
1610612742,202718,8.0,def,5432.0
1610612742,202718,8.0,of,5884.0
1610612742,202718,9.0,def,9702.0
1610612742,202718,9.0,of,11292.0
1610612742,202718,10.0,def,6234.0
1610612742,202718,10.0,of,6931.0
1610612742,202718,11.0,def,5958.0
1610612742,202718,11.0,of,6342.0
1610612742,202718,12.0,def,15235.0
1610612742,202718,12.0,of,17363.0
1610612742,202718,15.0,def,6066.0
1610612742,202718,15.0,of,7192.0
1610612742,202718,16.0,def,11624.0
1610612742,202718,16.0,of,14397.0
1610612742,202718,19.0,def,6061.0
1610612742,202718,19.0,of,7493.0
1610612742,202718,20.0,def,14418.0
1610612742,202718,20.0,of,16533.0
1610612742,203098,2.0,def,2514.0
1610612742,203098,2.0,of,1510.0
1610612742,203098,3.0,def,1444.0
1610612742,203098,3.0,of,996.0
1610612742,203098,4.0,def,1134.0
1610612742,203098,4.0,of,1006.0
1610612742,203098,6.0,def,2238.0
1610612742,203098,6.0,of,1587.0
1610612742,203098,7.0,def,1121.0
1610612742,203098,7.0,of,1088.0
1610612742,203098,8.0,def,1186.0
1610612742,203098,8.0,of,987.0
1610612742,203098,9.0,def,1959.0
1610612742,203098,9.0,of,1151.0
1610612742,203098,10.0,def,1231.0
1610612742,203098,10.0,of,695.0
1610612742,203098,11.0,def,1266.0
1610612742,203098,11.0,of,918.0
1610612742,203098,12.0,def,4537.0
1610612742,203098,12.0,of,2715.0
1610612742,203098,15.0,def,1551.0
1610612742,203098,15.0,of,1070.0
1610612742,203098,16.0,def,3606.0
1610612742,203098,16.0,of,2036.0
1610612742,203098,19.0,def,1677.0
1610612742,203098,19.0,of,1289.0
1610612742,203098,20.0,def,3256.0
1610612742,203098,20.0,of,2623.0
1610612742,203939,2.0,def,8279.0
1610612742,203939,2.0,of,9230.0
1610612742,203939,3.0,def,1349.0
1610612742,203939,3.0,of,1297.0
1610612742,203939,4.0,def,161.0
1610612742,203939,4.0,of,171.0
1610612742,203939,6.0,def,10863.0
1610612742,203939,6.0,of,11291.0
1610612742,203939,7.0,def,2802.0
1610612742,203939,7.0,of,2353.0
1610612742,203939,8.0,def,288.0
1610612742,203939,8.0,of,478.0
1610612742,203939,9.0,def,17607.0
1610612742,203939,9.0,of,18348.0
1610612742,203939,10.0,def,11133.0
1610612742,203939,10.0,of,11822.0
1610612742,203939,11.0,def,11201.0
1610612742,203939,11.0,of,12137.0
1610612742,203939,12.0,def,15559.0
1610612742,203939,12.0,of,16556.0
1610612742,203939,15.0,def,5889.0
1610612742,203939,15.0,of,5528.0
1610612742,203939,16.0,def,2402.0
1610612742,203939,16.0,of,2479.0
1610612742,203939,19.0,def,5183.0
1610612742,203939,19.0,of,4761.0
1610612742,203939,20.0,def,2761.0
1610612742,203939,20.0,of,2676.0
1610612742,1626147,2.0,def,2412.0
1610612742,1626147,2.0,of,2657.0
1610612742,1626147,3.0,def,902.0
1610612742,1626147,3.0,of,829.0
1610612742,1626147,4.0,def,1547.0
1610612742,1626147,4.0,of,1095.0
1610612742,1626147,6.0,def,1712.0
1610612742,1626147,6.0,of,1810.0
1610612742,1626147,7.0,def,745.0
1610612742,1626147,7.0,of,698.0
1610612742,1626147,8.0,def,1504.0
1610612742,1626147,8.0,of,951.0
1610612742,1626147,9.0,def,2117.0
1610612742,1626147,9.0,of,2128.0
1610612742,1626147,10.0,def,967.0
1610612742,1626147,10.0,of,693.0
1610612742,1626147,11.0,def,1065.0
1610612742,1626147,11.0,of,754.0
1610612742,1626147,12.0,def,2663.0
1610612742,1626147,12.0,of,2303.0
1610612742,1626147,15.0,def,1582.0
1610612742,1626147,15.0,of,1427.0
1610612742,1626147,16.0,def,3025.0
1610612742,1626147,16.0,of,2257.0
1610612742,1626147,19.0,def,1078.0
1610612742,1626147,19.0,of,1214.0
1610612742,1626147,20.0,def,3468.0
1610612742,1626147,20.0,of,2672.0
1610612742,1626257,2.0,def,741.0
1610612742,1626257,2.0,of,423.0
1610612742,1626257,3.0,def,63.0
1610612742,1626257,3.0,of,37.0
1610612742,1626257,4.0,def,21.0
1610612742,1626257,6.0,def,795.0
1610612742,1626257,6.0,of,515.0
1610612742,1626257,7.0,def,35.0
1610612742,1626257,7.0,of,19.0
1610612742,1626257,8.0,def,2.0
1610612742,1626257,9.0,def,1986.0
1610612742,1626257,9.0,of,1208.0
1610612742,1626257,10.0,def,1088.0
1610612742,1626257,10.0,of,737.0
1610612742,1626257,11.0,def,1152.0
1610612742,1626257,11.0,of,506.0
1610612742,1626257,12.0,def,1544.0
1610612742,1626257,12.0,of,793.0
1610612742,1626257,15.0,def,492.0
1610612742,1626257,15.0,of,361.0
1610612742,1626257,16.0,def,243.0
1610612742,1626257,16.0,of,112.0
1610612742,1626257,19.0,def,369.0
1610612742,1626257,19.0,of,313.0
1610612742,1626257,20.0,def,137.0
1610612742,1626257,20.0,of,147.0
1610612743,2034,2.0,def,3242.0
1610612743,2034,2.0,of,3194.0
1610612743,2034,3.0,def,674.0
1610612743,2034,3.0,of,633.0
1610612743,2034,4.0,def,1464.0
1610612743,2034,4.0,of,1225.0
1610612743,2034,6.0,def,3196.0
1610612743,2034,6.0,of,3242.0
1610612743,2034,7.0,def,751.0
1610612743,2034,7.0,of,766.0
1610612743,2034,8.0,def,1094.0
1610612743,2034,8.0,of,1110.0
1610612743,2034,9.0,def,3809.0
1610612743,2034,9.0,of,4459.0
1610612743,2034,10.0,def,2264.0
1610612743,2034,10.0,of,2918.0
1610612743,2034,11.0,def,2346.0
1610612743,2034,11.0,of,3102.0
1610612743,2034,12.0,def,6279.0
1610612743,2034,12.0,of,7259.0
1610612743,2034,15.0,def,1577.0
1610612743,2034,15.0,of,1718.0
1610612743,2034,16.0,def,3824.0
1610612743,2034,16.0,of,4430.0
1610612743,2034,19.0,def,1967.0
1610612743,2034,19.0,of,1997.0
1610612743,2034,20.0,def,3891.0
1610612743,2034,20.0,of,5010.0
1610612743,2749,2.0,def,9963.0
1610612743,2749,2.0,of,9077.0
1610612743,2749,3.0,def,4036.0
1610612743,2749,3.0,of,4015.0
1610612743,2749,4.0,def,2309.0
1610612743,2749,4.0,of,2552.0
1610612743,2749,6.0,def,11044.0
1610612743,2749,6.0,of,11578.0
1610612743,2749,7.0,def,4146.0
1610612743,2749,7.0,of,4498.0
1610612743,2749,8.0,def,1876.0
1610612743,2749,8.0,of,2078.0
1610612743,2749,9.0,def,10222.0
1610612743,2749,9.0,of,9583.0
1610612743,2749,10.0,def,7658.0
1610612743,2749,10.0,of,6738.0
1610612743,2749,11.0,def,7917.0
1610612743,2749,11.0,of,7369.0
1610612743,2749,12.0,def,30663.0
1610612743,2749,12.0,of,30512.0
1610612743,2749,15.0,def,7388.0
1610612743,2749,15.0,of,7569.0
1610612743,2749,16.0,def,16103.0
1610612743,2749,16.0,of,18395.0
1610612743,2749,19.0,def,8640.0
1610612743,2749,19.0,of,8060.0
1610612743,2749,20.0,def,17556.0
1610612743,2749,20.0,of,16779.0
1610612743,200751,2.0,def,8241.0
1610612743,200751,2.0,of,8098.0
1610612743,200751,3.0,def,3076.0
1610612743,200751,3.0,of,3520.0
1610612743,200751,4.0,def,4331.0
1610612743,200751,4.0,of,5013.0
1610612743,200751,6.0,def,7382.0
1610612743,200751,6.0,of,7740.0
1610612743,200751,7.0,def,3629.0
1610612743,200751,7.0,of,3559.0
1610612743,200751,8.0,def,5595.0
1610612743,200751,8.0,of,6727.0
1610612743,200751,9.0,def,6219.0
1610612743,200751,9.0,of,7661.0
1610612743,200751,10.0,def,4937.0
1610612743,200751,10.0,of,6147.0
1610612743,200751,11.0,def,5768.0
1610612743,200751,11.0,of,7090.0
1610612743,200751,12.0,def,20971.0
1610612743,200751,12.0,of,25408.0
1610612743,200751,15.0,def,6290.0
1610612743,200751,15.0,of,6895.0
1610612743,200751,16.0,def,13162.0
1610612743,200751,16.0,of,14867.0
1610612743,200751,19.0,def,6441.0
1610612743,200751,19.0,of,7417.0
1610612743,200751,20.0,def,15706.0
1610612743,200751,20.0,of,17225.0
1610612743,201568,2.0,def,17926.0
1610612743,201568,2.0,of,17913.0
1610612743,201568,3.0,def,5451.0
1610612743,201568,3.0,of,5989.0
1610612743,201568,4.0,def,4911.0
1610612743,201568,4.0,of,4440.0
1610612743,201568,6.0,def,18499.0
1610612743,201568,6.0,of,16504.0
1610612743,201568,7.0,def,5566.0
1610612743,201568,7.0,of,5865.0
1610612743,201568,8.0,def,3512.0
1610612743,201568,8.0,of,3531.0
1610612743,201568,9.0,def,18850.0
1610612743,201568,9.0,of,17591.0
1610612743,201568,10.0,def,10691.0
1610612743,201568,10.0,of,10941.0
1610612743,201568,11.0,def,10225.0
1610612743,201568,11.0,of,10812.0
1610612743,201568,12.0,def,26908.0
1610612743,201568,12.0,of,27290.0
1610612743,201568,15.0,def,10746.0
1610612743,201568,15.0,of,10862.0
1610612743,201568,16.0,def,16789.0
1610612743,201568,16.0,of,17216.0
1610612743,201568,19.0,def,11164.0
1610612743,201568,19.0,of,10901.0
1610612743,201568,20.0,def,18830.0
1610612743,201568,20.0,of,19538.0
1610612743,201581,2.0,def,3542.0
1610612743,201581,2.0,of,2741.0
1610612743,201581,3.0,def,271.0
1610612743,201581,3.0,of,350.0
1610612743,201581,4.0,def,2.0
1610612743,201581,4.0,of,42.0
1610612743,201581,6.0,def,3859.0
1610612743,201581,6.0,of,2972.0
1610612743,201581,7.0,def,541.0
1610612743,201581,7.0,of,451.0
1610612743,201581,8.0,def,47.0
1610612743,201581,8.0,of,50.0
1610612743,201581,9.0,def,10207.0
1610612743,201581,9.0,of,9577.0
1610612743,201581,10.0,def,6374.0
1610612743,201581,10.0,of,5318.0
1610612743,201581,11.0,def,4242.0
1610612743,201581,11.0,of,4104.0
1610612743,201581,12.0,def,8638.0
1610612743,201581,12.0,of,7661.0
1610612743,201581,15.0,def,2477.0
1610612743,201581,15.0,of,2411.0
1610612743,201581,16.0,def,1049.0
1610612743,201581,16.0,of,916.0
1610612743,201581,19.0,def,1779.0
1610612743,201581,19.0,of,2111.0
1610612743,201581,20.0,def,1336.0
1610612743,201581,20.0,of,1111.0
1610612743,201589,2.0,def,13513.0
1610612743,201589,2.0,of,11016.0
1610612743,201589,3.0,def,2352.0
1610612743,201589,3.0,of,2482.0
1610612743,201589,4.0,def,1132.0
1610612743,201589,4.0,of,1033.0
1610612743,201589,6.0,def,12067.0
1610612743,201589,6.0,of,11029.0
1610612743,201589,7.0,def,2585.0
1610612743,201589,7.0,of,2355.0
1610612743,201589,8.0,def,638.0
1610612743,201589,8.0,of,829.0
1610612743,201589,9.0,def,20960.0
1610612743,201589,9.0,of,19459.0
1610612743,201589,10.0,def,12877.0
1610612743,201589,10.0,of,12484.0
1610612743,201589,11.0,def,12526.0
1610612743,201589,11.0,of,11020.0
1610612743,201589,12.0,def,21320.0
1610612743,201589,12.0,of,18432.0
1610612743,201589,15.0,def,7096.0
1610612743,201589,15.0,of,6519.0
1610612743,201589,16.0,def,4576.0
1610612743,201589,16.0,of,4084.0
1610612743,201589,19.0,def,7303.0
1610612743,201589,19.0,of,6856.0
1610612743,201589,20.0,def,5399.0
1610612743,201589,20.0,of,5009.0
1610612743,202702,2.0,def,10799.0
1610612743,202702,2.0,of,9827.0
1610612743,202702,3.0,def,781.0
1610612743,202702,3.0,of,1025.0
1610612743,202702,4.0,def,55.0
1610612743,202702,4.0,of,146.0
1610612743,202702,6.0,def,13767.0
1610612743,202702,6.0,of,14342.0
1610612743,202702,7.0,def,941.0
1610612743,202702,7.0,of,1151.0
1610612743,202702,8.0,def,62.0
1610612743,202702,8.0,of,236.0
1610612743,202702,9.0,def,29786.0
1610612743,202702,9.0,of,30953.0
1610612743,202702,10.0,def,18031.0
1610612743,202702,10.0,of,19311.0
1610612743,202702,11.0,def,14808.0
1610612743,202702,11.0,of,16090.0
1610612743,202702,12.0,def,24542.0
1610612743,202702,12.0,of,25964.0
1610612743,202702,15.0,def,5873.0
1610612743,202702,15.0,of,5885.0
1610612743,202702,16.0,def,1788.0
1610612743,202702,16.0,of,1816.0
1610612743,202702,19.0,def,4985.0
1610612743,202702,19.0,of,5916.0
1610612743,202702,20.0,def,2164.0
1610612743,202702,20.0,of,2083.0
1610612743,203115,2.0,def,13987.0
1610612743,203115,2.0,of,16086.0
1610612743,203115,3.0,def,4744.0
1610612743,203115,3.0,of,5384.0
1610612743,203115,4.0,def,6103.0
1610612743,203115,4.0,of,6256.0
1610612743,203115,6.0,def,13058.0
1610612743,203115,6.0,of,13787.0
1610612743,203115,7.0,def,5642.0
1610612743,203115,7.0,of,5278.0
1610612743,203115,8.0,def,8913.0
1610612743,203115,8.0,of,8263.0
1610612743,203115,9.0,def,17194.0
1610612743,203115,9.0,of,17103.0
1610612743,203115,10.0,def,8774.0
1610612743,203115,10.0,of,8337.0
1610612743,203115,11.0,def,8996.0
1610612743,203115,11.0,of,8915.0
1610612743,203115,12.0,def,23735.0
1610612743,203115,12.0,of,25267.0
1610612743,203115,15.0,def,9239.0
1610612743,203115,15.0,of,10203.0
1610612743,203115,16.0,def,16666.0
1610612743,203115,16.0,of,18343.0
1610612743,203115,19.0,def,8619.0
1610612743,203115,19.0,of,9587.0
1610612743,203115,20.0,def,23708.0
1610612743,203115,20.0,of,25029.0
1610612743,203123,2.0,def,3642.0
1610612743,203123,2.0,of,3578.0
1610612743,203123,3.0,def,1159.0
1610612743,203123,3.0,of,1418.0
1610612743,203123,4.0,def,2193.0
1610612743,203123,4.0,of,2561.0
1610612743,203123,6.0,def,3304.0
1610612743,203123,6.0,of,3343.0
1610612743,203123,7.0,def,1617.0
1610612743,203123,7.0,of,1444.0
1610612743,203123,8.0,def,2162.0
1610612743,203123,8.0,of,1712.0
1610612743,203123,9.0,def,3282.0
1610612743,203123,9.0,of,3816.0
1610612743,203123,10.0,def,1774.0
1610612743,203123,10.0,of,2167.0
1610612743,203123,11.0,def,1832.0
1610612743,203123,11.0,of,2334.0
1610612743,203123,12.0,def,4574.0
1610612743,203123,12.0,of,4748.0
1610612743,203123,15.0,def,1703.0
1610612743,203123,15.0,of,1881.0
1610612743,203123,16.0,def,4798.0
1610612743,203123,16.0,of,5015.0
1610612743,203123,19.0,def,1932.0
1610612743,203123,19.0,of,2586.0
1610612743,203123,20.0,def,5017.0
1610612743,203123,20.0,of,5316.0
1610612743,203475,2.0,def,25.0
1610612743,203475,2.0,of,94.0
1610612743,203475,3.0,def,41.0
1610612743,203475,3.0,of,49.0
1610612743,203475,4.0,def,16.0
1610612743,203475,4.0,of,12.0
1610612743,203475,6.0,def,32.0
1610612743,203475,6.0,of,59.0
1610612743,203475,7.0,def,24.0
1610612743,203475,7.0,of,42.0
1610612743,203475,8.0,def,174.0
1610612743,203475,8.0,of,68.0
1610612743,203475,9.0,def,11.0
1610612743,203475,9.0,of,37.0
1610612743,203475,10.0,def,10.0
1610612743,203475,10.0,of,30.0
1610612743,203475,11.0,def,31.0
1610612743,203475,11.0,of,36.0
1610612743,203475,12.0,def,275.0
1610612743,203475,12.0,of,161.0
1610612743,203475,15.0,def,29.0
1610612743,203475,15.0,of,36.0
1610612743,203475,16.0,def,88.0
1610612743,203475,16.0,of,107.0
1610612743,203475,19.0,def,54.0
1610612743,203475,19.0,of,69.0
1610612743,203475,20.0,def,117.0
1610612743,203475,20.0,of,261.0
1610612743,203530,2.0,def,5331.0
1610612743,203530,2.0,of,4728.0
1610612743,203530,3.0,def,699.0
1610612743,203530,3.0,of,823.0
1610612743,203530,4.0,def,276.0
1610612743,203530,4.0,of,301.0
1610612743,203530,6.0,def,5575.0
1610612743,203530,6.0,of,5396.0
1610612743,203530,7.0,def,804.0
1610612743,203530,7.0,of,877.0
1610612743,203530,8.0,def,369.0
1610612743,203530,8.0,of,407.0
1610612743,203530,9.0,def,14067.0
1610612743,203530,9.0,of,12394.0
1610612743,203530,10.0,def,9206.0
1610612743,203530,10.0,of,8302.0
1610612743,203530,11.0,def,6304.0
1610612743,203530,11.0,of,6068.0
1610612743,203530,12.0,def,11412.0
1610612743,203530,12.0,of,10968.0
1610612743,203530,15.0,def,3213.0
1610612743,203530,15.0,of,2681.0
1610612743,203530,16.0,def,1288.0
1610612743,203530,16.0,of,1430.0
1610612743,203530,19.0,def,3153.0
1610612743,203530,19.0,of,2793.0
1610612743,203530,20.0,def,1615.0
1610612743,203530,20.0,of,2103.0
1610612743,203914,2.0,def,12486.0
1610612743,203914,2.0,of,10225.0
1610612743,203914,3.0,def,6179.0
1610612743,203914,3.0,of,6283.0
1610612743,203914,4.0,def,11036.0
1610612743,203914,4.0,of,11460.0
1610612743,203914,6.0,def,10957.0
1610612743,203914,6.0,of,10937.0
1610612743,203914,7.0,def,6958.0
1610612743,203914,7.0,of,6301.0
1610612743,203914,8.0,def,12733.0
1610612743,203914,8.0,of,13021.0
